0.0	0
0.33333306	1
0.5555551	1
0.70370313	1
0.80246848	1
0.86831205	1
0.91220776	1
0.94147157	1
0.96098077	1
0.97398691	1
0.98265767	1
0.98843817	1
0.99229185	1
0.99486096	1
0.9965737	1
0.99771553	1
0.99847675	1
0.99898423	1
0.99932255	1
0.99954809	1
0.99969846	1
0.9997987	1
0.99986553	1
0.99991008	1
0.99993978	1
0.99995958	1
0.99997278	1
0.99998158	1
0.99998745	1
0.99999136	1
0.99999397	1
0.99999571	1
0.99999687	1
0.99999764	1
0.99999816	1
0.9999985	1
0.99999873	1
0.99999888	1
0.99999898	1
0.99999908	2
0.99999915	1
0.99999923	2
0.99999926	2
0.99999932	2
0.99999938	3
0.99999941	1
0.99999945	1
0.99999948	4
0.9999995	3
0.99999953	2
0.99999953	4
0.99999959	4
0.9999996	3
0.99999962	2
0.99999965	2
0.99999967	1
0.99999969	5
0.99999968	2
0.9999997	3
0.99999973	3
0.99999974	1
0.99999976	5
0.99999977	6
0.99999978	4
0.99999978	3
0.99999979	4
0.99999981	3
0.99999982	1
0.99999983	9
0.99999984	8
0.99999982	7
0.99999984	5
0.99999985	5
0.99999985	4
0.99999987	3
0.99999988	1
0.99999989	1
0.9999999	10
0.99999989	9
0.99999988	10
0.9999999	11
0.99999991	12
0.99999991	5
0.99999992	6
0.99999993	7
0.99999993	8
0.99999994	10
0.99999995	11
0.99999995	11
0.99999996	2
0.99999996	3
0.99999997	2
0.99999997	1
0.99999998	5
0.99999998	4
0.99999998	3
0.99999999	2
0.99999999	1
1.0	1
1.0	1
0.0	0
